album_name,listeners,playcount,total_tracks,avg_duration_sec,raw_tags,tag_instrumental,tag_orchestral,tag_electronic,tag_ambient,tag_dark,tag_acoustic,tag_epic,tag_relaxing,n_tags,title,metascore,genres,releaseDate,release_year,score_category,is_high_score,log_listeners
Shin Megami Tensei Ⅳ Original Soundtrack,14493,483545,,,industrial|japanese vgm,0,0,0,0,0,0,0,0,2,Shin Megami Tensei: Persona 3 FES,89.0,JRPG,2008-04-22,2008.0,Great (80-89),1,9.581490049669227
Battlefield 3 (Original Soundtrack),18028,180078,,,,0,0,0,0,0,0,0,0,0,Battlefield 3,89.0,Tactical FPS,2011-10-25,2011.0,Great (80-89),1,9.7997368515422
Einhänder Original Soundtrack,1118,78572,,,90s|1997,0,0,0,0,0,0,0,0,2,Einhander,89.0,Horizontal Shoot-'Em-Up,1998-05-05,1998.0,Great (80-89),1,7.020190708311925
The Curse of Monkey Island Original Soundtrack,8,519,79.0,116.0,,0,0,0,0,0,0,0,0,0,The Curse of Monkey Island,89.0,Point-and-Click,1997-10-31,1997.0,Great (80-89),1,2.1972245773362196
Sonic Riders Original Soundtrack,17605,308672,21.0,182.9,video game music|soundtrack|sega|trance|drum and bass,0,0,1,0,0,0,0,0,5,Synth Riders,89.0,Exercise,2021-07-27,2021.0,Great (80-89),1,9.775995032020852
DARK SOULS ARTORIAS OF THE ABYSS Original Soundtrack,5,23,,,,0,0,0,0,0,0,0,0,0,Dark Souls: Artorias of the Abyss,89.0,Action RPG,2012-10-23,2012.0,Great (80-89),1,1.791759469228055
Deus Ex: Human Revolution (Original Soundtrack),76228,1847410,25.0,161.0,soundtrack|ambient|trance|electronic|epic,0,0,1,1,0,0,1,0,5,Deus Ex: Human Revolution,89.0,Action Adventure,2011-08-23,2011.0,Great (80-89),1,11.24149724670134
Bean Dreams (Original Soundtrack),7583,51508,13.0,156.8,chiptune|8-bit|video game music|electronic|soundtrack,0,0,1,0,0,0,0,0,5,Dreams,89.0,Sandbox,2020-02-14,2020.0,Great (80-89),1,8.933796043934858
The Chronicles of Riddick: Escape from Butcher Bay Original Soundtrack,3,25,,,,0,0,0,0,0,0,0,0,0,The Chronicles of Riddick: Escape From Butcher Bay,89.0,FPS,2004-06-01,2004.0,Great (80-89),1,1.3862943611198906
Battlefield 1942 (Original Soundtrack),628,4513,23.0,172.3,,0,0,0,0,0,0,0,0,0,Battlefield 1942,89.0,FPS,2002-09-10,2002.0,Great (80-89),1,6.444131256700441
Lumines Arise (Original Soundtrack),339,6543,37.0,246.0,,0,0,0,0,0,0,0,0,0,Lumines,89.0,Matching Puzzle,2005-03-22,2005.0,Great (80-89),1,5.8289456176102075
Return of the Obra Dinn: Original Soundtrack,19,572,19.0,134.7,,0,0,0,0,0,0,0,0,0,Return of the Obra Dinn,89.0,First-Person Adventure,2018-10-18,2018.0,Great (80-89),1,2.995732273553991
No Mercy Trace. 01 (Original Soundtrack),73,2148,,,,0,0,0,0,0,0,0,0,0,WWF No Mercy,89.0,Wrestling,2000-11-17,2000.0,Great (80-89),1,4.30406509320417
Advance Wars 2 - Black Hole Rising Original Soundtrack,20,394,,,,0,0,0,0,0,0,0,0,0,Advance Wars 2: Black Hole Rising,89.0,Turn-Based Tactics,2003-06-24,2003.0,Great (80-89),1,3.044522437723423
L.A. Noire Original Soundtrack,9,271,,,,0,0,0,0,0,0,0,0,0,L.A. Noire,89.0,Open-World Action,2011-05-17,2011.0,Great (80-89),1,2.302585092994046
Ratchet & Clank: Rift Apart (Original Soundtrack),6254,40069,,,,0,0,0,0,0,0,0,0,0,Ratchet & Clank Future: Tools of Destruction,89.0,3D Platformer,2007-10-23,2007.0,Great (80-89),1,8.741136422901011
Alan Wake II (Original Soundtrack),38,1027,,,,0,0,0,0,0,0,0,0,0,Alan Wake II,89.0,Survival,2023-10-27,2023.0,Great (80-89),1,3.6635616461296463
Peggle 2 (Original Game Soundtrack),1813,24076,18.0,167.4,video game music|soundtrack|instrumental|game music|composers,1,0,1,0,0,0,0,0,5,Peggle,89.0,Action Puzzle,2009-03-11,2009.0,Great (80-89),1,7.503289630675082
SILENT HILL 2 ORIGINAL SOUNDTRACK -2024-,56582,2346780,93.0,131.0,ambient|instrumental|video game music|video game soundtrack,1,1,1,1,0,0,0,0,4,Silent Hill 2 (2001),89.0,Survival,2001-09-25,2001.0,Great (80-89),1,10.94346386571928
New Super Mario Bros. Original Soundtrack,6,39,,,,0,0,0,0,0,0,0,0,0,New Super Mario Bros.,89.0,2D Platformer,2006-05-15,2006.0,Great (80-89),1,1.9459101490553132
NBA 2K11 Soundtrack,670,4799,,,,0,0,0,0,0,0,0,0,0,NBA 2K11,89.0,Basketball Sim,2010-10-05,2010.0,Great (80-89),1,6.508769136971682
Grandia Original Soundtrack,17,557,,,,0,0,0,0,0,0,0,0,0,Grandia,89.0,JRPG,1999-09-30,1999.0,Great (80-89),1,2.8903717578961645
NBA 2K13 Original Soundtrack,11,37,,,,0,0,0,0,0,0,0,0,0,NBA 2K2,89.0,Basketball Sim,2002-01-12,2002.0,Great (80-89),1,2.4849066497880004
Sonic Colors: Ultimate (Original Soundtrack Re-Colors),10367,144521,,,,0,0,0,0,0,0,0,0,0,Colors! 3D,89.0,Application,2012-04-05,2012.0,Great (80-89),1,9.246479418592056
"WarioWare, Inc. - Mega Microgame$ Original Soundtrack",33,971,,,,0,0,0,0,0,0,0,0,0,"WarioWare, Inc.: Mega Microgame$!",89.0,Party,2003-05-26,2003.0,Great (80-89),1,3.5263605246161616
Disco Elysium – The Final Cut: Soundtrack,38,116,,,,0,0,0,0,0,0,0,0,0,Disco Elysium: The Final Cut,89.0,Western RPG,2021-03-30,2021.0,Great (80-89),1,3.6635616461296463
Metal Gear Solid Peace Walker Original Soundtrack,1337,20775,,,,0,0,0,0,0,0,0,0,0,Metal Gear Solid: Peace Walker,89.0,Action Adventure,2010-06-08,2010.0,Great (80-89),1,7.198931240688173
Stardew Valley Original Soundtrack,136,12060,36.0,150.2,,0,0,0,0,0,0,0,0,0,Stardew Valley,89.0,Virtual Life,2016-02-26,2016.0,Great (80-89),1,4.919980925828125
Kingdom Come: Deliverance II (Original Soundtrack Essentials),12830,348698,,,,0,0,0,0,0,0,0,0,0,Kingdom Come: Deliverance II,89.0,Action RPG,2025-02-04,2025.0,Great (80-89),1,9.459619396895018
The Last of Us Part II (Original Soundtrack),116179,3916697,,,soundtrack|video game soundtrack|xxx|score|2020s,0,1,0,0,0,0,0,0,5,The Last of Us Part I,89.0,Linear Action Adventure,2022-09-02,2022.0,Great (80-89),1,11.662895991546524
Theme Park Tycoon 2 (Original Game Soundtrack),2424,8494,2.0,61.5,,0,0,0,0,0,0,0,0,0,Railroad Tycoon II,89.0,Tycoon,1998-11-02,1998.0,Great (80-89),1,7.793586803371584
Sing Street (Original Motion Picture Soundtrack),84801,1246375,6.0,155.8,80s|new wave|pop|rock|mod,0,0,0,0,0,0,0,0,5,NBA Street,89.0,Basketball,2001-06-18,2001.0,Great (80-89),1,11.348074406407536
Mario Basketball 3on3 Original Soundtrack,187,5508,31.0,80.2,video game music|rock|japanese|metal|ambient,0,0,1,1,0,0,0,0,5,ESPN NBA Basketball,89.0,Basketball Sim,2003-10-21,2003.0,Great (80-89),1,5.236441962829949
Devil May Cry 5 Original Soundtrack,148464,3587721,7.0,157.7,soundtrack|bang bang bang|industrial rock|drum and bass|instrumental,1,0,0,0,0,0,0,0,5,Devil May Cry 5: Special Edition,89.0,Action Adventure,2020-11-12,2020.0,Great (80-89),1,11.908104519209893
Horizon Zero Dawn (Original Soundtrack),47505,881344,80.0,180.0,video game music|soundtrack|composer|instrumental|british,1,0,1,0,0,0,0,0,5,Horizon Zero Dawn,89.0,Open-World Action,2017-02-28,2017.0,Great (80-89),1,10.768611297835038
"Spin Rhythm XD, Vol. 1 (Original Game Soundtrack)",4595,37899,11.0,185.5,soundtrack|melodic electro house|idk|electronic|hip-hop,0,0,1,0,0,0,0,0,5,Top Spin,89.0,Tennis,2003-10-28,2003.0,Great (80-89),1,8.432941638968646
A Short Hike Original Soundtrack,45,691,10.0,269.2,melting candy bar|love|epic|samba|guitar,0,0,0,0,0,0,1,0,5,A Short Hike,88.0,Adventure,2020-08-18,2020.0,Great (80-89),1,3.828641396489095
Asgard's Wrath (Original Soundtrack) [Vol. 1],244,4637,48.0,185.3,ambient|soundtrack|folk|instrumental|classical,1,1,0,1,0,1,0,0,5,Asgard's Wrath,88.0,Action RPG,2019-10-10,2019.0,Great (80-89),1,5.501258210544727
Monster Hunter Wilds Original Soundtrack,4642,116012,126.0,194.3,,0,0,0,0,0,0,0,0,0,Monster Hunter Wilds,88.0,Action RPG,2025-02-28,2025.0,Great (80-89),1,8.443115988019922
The Zoya Factor (Original Motion Picture Soundtrack),74,538,,,,0,0,0,0,0,0,0,0,0,Abiotic Factor,88.0,Survival,2025-07-22,2025.0,Great (80-89),1,4.31748811353631
Tiger Woods PGA Tour 2005 Original Score,11,674,,,,0,0,0,0,0,0,0,0,0,Tiger Woods PGA Tour 2005,88.0,Golf Sim,2004-09-20,2004.0,Great (80-89),1,2.4849066497880004
Flight Simulator X Soundtrack,3,33,,,,0,0,0,0,0,0,0,0,0,Microsoft Flight Simulator 2004: A Century of Flight,88.0,Aircraft Sim,2003-07-29,2003.0,Great (80-89),1,1.3862943611198906
Xcom 2: War Of The Chosen (Original Game Soundtrack),2973,46826,25.0,113.5,game soundtrack|soundtrack|video game music|composer|all,0,1,1,0,0,0,0,0,5,XCOM 2: War of the Chosen,88.0,Turn-Based Tactics,2017-08-29,2017.0,Great (80-89),1,7.9976631270201
Wipeout Pure: The Official Soundtrack,63915,208263,,,totec radio|wipeout|electronic|soundtrack|techno,0,0,1,0,0,0,0,0,5,Wipeout Pure,88.0,Future Racing,2005-03-16,2005.0,Great (80-89),1,11.065325000259278
.hack//DUSK Original Soundtrack,7,532,,,,0,0,0,0,0,0,0,0,0,DUSK,88.0,FPS,2018-12-10,2018.0,Great (80-89),1,2.0794415416798357
Shenmue Original Soundtrack,129,4722,,,,0,0,0,0,0,0,0,0,0,Shenmue,88.0,Open-World Action,2000-11-07,2000.0,Great (80-89),1,4.867534450455582
Robot 64 (Original Game Soundtrack),34154,281667,20.0,132.2,soundtrack|bitpop|indie soundtrack|webcore|roblox,0,0,0,0,0,0,0,0,5,Excitebike 64,88.0,Arcade Racing,2000-04-30,2000.0,Great (80-89),1,10.438664267165949
ALTER EGO COMPLEX ORIGINAL SOUNDTRACK,12200,94102,5.0,117.2,,0,0,0,0,0,0,0,0,0,Shadow Complex,88.0,Metroidvania,2009-08-19,2009.0,Great (80-89),1,9.409273194575334
What Remains of Edith Finch (Original Soundtrack),52240,323687,18.0,,soundtrack|video game soundtrack|videogame soundtrack|instrumental|composer,1,1,0,0,0,0,0,0,5,What Remains of Edith Finch,88.0,First-Person Adventure,2017-04-25,2017.0,Great (80-89),1,10.8636229061867
Call of Duty: Modern Warfare 3 Original Soundtrack,5,171,,,,0,0,0,0,0,0,0,0,0,Call of Duty: Modern Warfare 3,88.0,FPS,2011-11-08,2011.0,Great (80-89),1,1.791759469228055
Deus Ex: Human Revolution (Original Soundtrack),76228,1847410,25.0,161.0,soundtrack|ambient|trance|electronic|epic,0,0,1,1,0,0,1,0,5,Deus Ex: Human Revolution - Director's Cut,88.0,Action Adventure,2013-10-22,2013.0,Great (80-89),1,11.24149724670134
Dishonored Original Soundtrack,21,2248,,,,0,0,0,0,0,0,0,0,0,Dishonored,88.0,Action Adventure,2012-10-09,2012.0,Great (80-89),1,3.091042453358316
Tetris Effect: Connected Original Soundtrack,7,93,,,,0,0,0,0,0,0,0,0,0,Tetris Effect: Connected,88.0,Stacking Puzzle,2020-11-10,2020.0,Great (80-89),1,2.0794415416798357
Pale Cocoon Original Soundtrack,610,5399,10.0,,,0,0,0,0,0,0,0,0,0,Cocoon,88.0,Action Adventure,2023-09-29,2023.0,Great (80-89),1,6.415096959171596
Medal of Honor: Frontline (Original Soundtrack),2825,47096,18.0,248.4,soundtrack|instrumental|american film score composers|composer|eclectic dreaming,1,1,0,0,0,0,0,0,5,Medal of Honor: Frontline,88.0,FPS,2002-05-29,2002.0,Great (80-89),1,7.946617563244473
Before Your Eyes (Original Soundtrack),12334,200277,,,,0,0,0,0,0,0,0,0,0,Lorelei and the Laser Eyes,88.0,Adventure,2024-05-16,2024.0,Great (80-89),1,9.420196028963456
Ultimate Pitch Perfect (Original Motion Picture Soundtrack),188508,1826587,24.0,153.2,pop|dance|nicki minaj|indie|party,0,0,0,0,0,0,0,0,5,Ultimate Fighting Championship,88.0,Combat Sport,2000-08-29,2000.0,Great (80-89),1,12.14690103008852
Marvel Pinball Original Soundtrack,28,4889,23.0,72.1,composer|video game music,0,0,1,0,0,0,0,0,2,Pinball FX 2: Marvel Pinball - Avengers Chronicles,88.0,Pinball,2012-06-20,2012.0,Great (80-89),1,3.367295829986474
Bioshock 2 Original Soundtrack,11,436,,,,0,0,0,0,0,0,0,0,0,BioShock 2,88.0,FPS,2010-02-09,2010.0,Great (80-89),1,2.4849066497880004
KARMA (VIVINOS - ALNST Original Soundtrack Part.10),77624,2800529,,,,0,0,0,0,0,0,0,0,0,NHL 10,88.0,Hockey Sim,2009-09-15,2009.0,Great (80-89),1,11.25964481923578
The Binding of Isaac: Rebirth (Original Soundtrack),21664,366081,32.0,201.2,modern classical|idm|bubby tunes|ambient|dark ambient,0,1,0,1,1,0,0,0,5,The Binding of Isaac: Rebirth,88.0,Top-Down Shoot-'Em-Up,2014-11-04,2014.0,Great (80-89),1,9.98345333417401
Psychonauts Original Soundtrack,13192,209399,21.0,123.2,soundtrack|instrumental|video game music|4 of 10 stars|videogame music,1,0,1,0,0,0,0,0,5,Psychonauts,88.0,3D Platformer,2005-04-20,2005.0,Great (80-89),1,9.487441664883777
Star Fox 64 Original Soundtrack,53,1893,,,,0,0,0,0,0,0,0,0,0,Star Fox 64,88.0,Rail Shooter,1997-07-01,1997.0,Great (80-89),1,3.9889840465642745
Kerbal Space Program Original Soundtrack,11,68,9.0,167.1,instrumental|ambient|jazz|folk|soundtrack,1,0,0,1,0,1,0,0,5,Kerbal Space Program,88.0,Space Sim,2011-06-24,2011.0,Great (80-89),1,2.4849066497880004
Tribes 2 Original Soundtrack,6,155,,,,0,0,0,0,0,0,0,0,0,Tribes 2,88.0,FPS,2001-03-28,2001.0,Great (80-89),1,1.9459101490553132
Super Mario Maker Original Soundtrack,5,44,,,,0,0,0,0,0,0,0,0,0,Super Mario Maker,88.0,2D Platformer,2015-09-11,2015.0,Great (80-89),1,1.791759469228055
F.E.A.R. Original Soundtrack,7,129,,,,0,0,0,0,0,0,0,0,0,F.E.A.R.,88.0,FPS,2005-10-17,2005.0,Great (80-89),1,2.0794415416798357
NHL 09 Soundtrack,113,787,,,,0,0,0,0,0,0,0,0,0,NHL 09,88.0,Hockey Sim,2008-09-09,2008.0,Great (80-89),1,4.736198448394496
Diddy Kong Racing Original Soundtrack,665,62000,,,,0,0,0,0,0,0,0,0,0,Diddy Kong Racing,88.0,Arcade Racing,1997-11-24,1997.0,Great (80-89),1,6.501289670540389
Streets of Rage 4: Mr. X Nightmare (Original Game Soundtrack),3293,44089,13.0,,wsum 91.7 fm madison|coffee with judy|video game music|portuguese|electronic,0,0,1,0,0,0,0,0,5,Streets of Rage 4: Mr. X Nightmare,88.0,2D Beat-'Em-Up,2021-07-15,2021.0,Great (80-89),1,8.099857910737585
Rise of the Tomb Raider (Original Soundtrack),158,10103,,,,0,0,0,0,0,0,0,0,0,Rise of the Tomb Raider: 20 Year Celebration,88.0,Linear Action Adventure,2016-10-11,2016.0,Great (80-89),1,5.0689042022202315
Ori and the Blind Forest (Original Soundtrack),163415,3612974,32.0,166.4,soundtracks|video games|soundtrack|video game music|ori,0,0,1,0,0,0,0,0,5,Ori and the Blind Forest: Definitive Edition,88.0,Metroidvania,2016-03-11,2016.0,Great (80-89),1,12.004054375830913
It Takes Two (Original Game Soundtrack),8193,85403,,,,0,0,0,0,0,0,0,0,0,It Takes Two,88.0,Linear Action Adventure,2021-03-26,2021.0,Great (80-89),1,9.011157458106817
Final Fantasy Tactics Original Soundtrack,13437,272792,,,,0,0,0,0,0,0,0,0,0,FINAL FANTASY TACTICS - The Ivalice Chronicles,88.0,Turn-Based Tactics,2025-09-30,2025.0,Great (80-89),1,9.505841793480096
NieR: Automata Original Soundtrack,632,69597,,,,0,0,0,0,0,0,0,0,0,NieR: Automata,88.0,Action RPG,2017-03-07,2017.0,Great (80-89),1,6.450470422144176
Meteos Original Soundtrack,17,305,,,,0,0,0,0,0,0,0,0,0,Meteos,88.0,Matching Puzzle,2005-06-28,2005.0,Great (80-89),1,2.8903717578961645
Uncharted: Drake's Fortune (Original Soundtrack),8071,54524,21.0,169.4,,0,0,0,0,0,0,0,0,0,Uncharted: Drake's Fortune,88.0,Linear Action Adventure,2007-11-16,2007.0,Great (80-89),1,8.996156562033445
Tom Clancy's Siege (Original Game Soundtrack),17053,139366,,,soundtrack|video game soundtrack|videogame soundtrack,0,1,0,0,0,0,0,0,3,Tom Clancy's Rainbow Six: Vegas,88.0,Tactical FPS,2006-11-20,2006.0,Great (80-89),1,9.744140059301994
MULLET MADJACK (Original Soundtrack),4007,38098,,,,0,0,0,0,0,0,0,0,0,Mullet MadJack,88.0,FPS,2024-05-15,2024.0,Great (80-89),1,8.2960476427647
Tactics Ogre: Unmei no Wa-(OST),1,18,,,,0,0,0,0,0,0,0,0,0,Tactics Ogre: The Knight of Lodis,88.0,Turn-Based Tactics,2002-05-11,2002.0,Great (80-89),1,0.6931471805599453
The Last of Us Part II (Original Soundtrack),116179,3916697,,,soundtrack|video game soundtrack|xxx|score|2020s,0,1,0,0,0,0,0,0,5,The Last of Us: Left Behind,88.0,Linear Action Adventure,2014-02-14,2014.0,Great (80-89),1,11.662895991546524
Assassin's Creed IV: Black Flag (Original Soundtrack),356,29296,,,,0,0,0,0,0,0,0,0,0,Assassin's Creed IV: Black Flag,88.0,Open-World Action,2013-10-29,2013.0,Great (80-89),1,5.877735781779639
Dead Cells - Return to Castlevania Original Soundtrack,2,70,,,,0,0,0,0,0,0,0,0,0,Dead Cells: Return to Castlevania,88.0,Metroidvania,2023-03-06,2023.0,Great (80-89),1,1.0986122886681098
Trails in the Sky 1st Chapter Original Soundtrack,59,5185,57.0,123.7,,0,0,0,0,0,0,0,0,0,Trails in the Sky 1st Chapter,88.0,JRPG,2025-09-19,2025.0,Great (80-89),1,4.0943445622221
Star Wars: The Force Awakens (Original Motion Picture Soundtrack),144652,2032485,23.0,198.0,soundtrack|film score|star wars|john williams|classical,0,1,0,0,0,0,0,0,5,Star Wars Pinball: Balance of the Force,88.0,Pinball,2013-10-16,2013.0,Great (80-89),1,11.882093049905773
Friday Night Funkin': Mid-Fight Masses Original Soundtrack,34615,471382,,,,0,0,0,0,0,0,0,0,0,Fight Night Round 2,88.0,Combat Sport,2005-02-28,2005.0,Great (80-89),1,10.45207128190472
Rogue Legacy 2 (Original Soundtrack),990,18632,32.0,210.4,,0,0,0,0,0,0,0,0,0,Rogue Legacy 2,88.0,Roguelike,2022-04-28,2022.0,Great (80-89),1,6.898714534329988
Ratchet & Clank: Rift Apart (Original Soundtrack),6254,40069,,,,0,0,0,0,0,0,0,0,0,Ratchet & Clank: Rift Apart,88.0,3D Platformer,2021-06-11,2021.0,Great (80-89),1,8.741136422901011
far cry 3: original soundtrack,104,1059,17.0,236.8,post rock|soundtrack|composer|instrumental|far cry 3,1,0,0,0,0,0,0,0,5,Far Cry 3,88.0,FPS,2012-12-04,2012.0,Great (80-89),1,4.653960350157523
NBA 2K13 Original Soundtrack,11,37,,,,0,0,0,0,0,0,0,0,0,NBA 2K17,88.0,Basketball Sim,2016-09-16,2016.0,Great (80-89),1,2.4849066497880004
The World Ends With You (ORIGINAL SOUNDTRACK),115,1478,36.0,128.2,soundtrack|video game soundtrack,0,1,0,0,0,0,0,0,2,The World Ends with You,88.0,Action RPG,2008-04-22,2008.0,Great (80-89),1,4.7535901911063645
Utamonogatari Special Edition (Original Soundtrack),301581,4143653,,,,0,0,0,0,0,0,0,0,0,The Secret of Monkey Island: Special Edition,88.0,Point-and-Click,2009-07-15,2009.0,Great (80-89),1,12.616797231637301
Battlefield: Bad Company 2 (Original Soundtrack),4206,25450,11.0,120.8,game soundtrack,0,1,0,0,0,0,0,0,1,Battlefield: Bad Company 2,88.0,FPS,2010-03-02,2010.0,Great (80-89),1,8.344505083590521
Torchlight II Original Soundtrack,3131,223979,,,ambient|soundtrack,0,0,0,1,0,0,0,0,2,Torchlight II,88.0,Action RPG,2012-09-20,2012.0,Great (80-89),1,8.049427057110695
XCOM 2 (Original Soundtrack from the Video Game),15676,175992,29.0,139.8,soundtrack|game soundtrack|video game soundtrack|videogame soundtrack|video game music,0,1,1,0,0,0,0,0,5,XCOM 2,88.0,Turn-Based Tactics,2016-02-04,2016.0,Great (80-89),1,9.659949949068531
Divinity: Original Sin 2 (Original Soundtrack),115285,2273428,42.0,182.0,soundtrack|game soundtrack|video game soundtrack|videogame soundtrack|instrumental,1,1,0,0,0,0,0,0,5,Divinity: Original Sin Enhanced Edition,88.0,Western RPG,2015-10-27,2015.0,Great (80-89),1,11.655171276508447
"""The Crimson Diamond"" Original Soundtrack",3,67,,,,0,0,0,0,0,0,0,0,0,The Crimson Diamond,88.0,Text Adventure,2024-08-15,2024.0,Great (80-89),1,1.3862943611198906
Dishonored 2 (Deluxe Original Game Soundtrack),58165,548387,31.0,121.6,instrumental|soundtrack|video game soundtrack|videogame soundtrack,1,1,0,0,0,0,0,0,4,Dishonored 2,88.0,Action Adventure,2016-11-10,2016.0,Great (80-89),1,10.971056270572776
Horizon Forbidden West (Original Soundtrack),22091,519067,142.0,188.2,,0,0,0,0,0,0,0,0,0,Horizon Forbidden West,88.0,Open-World Action,2022-02-18,2022.0,Great (80-89),1,10.002970831021079
Red Faction Original Soundtrack,3,223,,,,0,0,0,0,0,0,0,0,0,Red Faction,88.0,FPS,2001-05-22,2001.0,Great (80-89),1,1.3862943611198906
Jet Set Radio Future SEGA Original Tracks,26811,339884,20.0,112.8,soundtrack|funk|hip-hop|game|2000s,0,0,0,0,0,0,0,0,5,JSRF: Jet Set Radio Future,88.0,3D Platformer,2002-02-25,2002.0,Great (80-89),1,10.196604827477849
Final Fantasy Tactics Original Soundtrack,13437,272792,,,,0,0,0,0,0,0,0,0,0,Final Fantasy Tactics,88.0,Turn-Based Tactics,2007-10-09,2007.0,Great (80-89),1,9.505841793480096
Fire Emblem Fates Original Soundtrack,86,5356,,,,0,0,0,0,0,0,0,0,0,Fire Emblem Fates: Special Edition,88.0,Turn-Based Tactics,2016-02-19,2016.0,Great (80-89),1,4.465908118654584
Shots of Hype Vol. 1 (Original Soundtrack),330,1274,,,,0,0,0,0,0,0,0,0,0,ESPN NHL Hockey,88.0,Hockey Sim,2003-09-09,2003.0,Great (80-89),1,5.802118375377063
Ratchet & Clank Original Soundtrack,97,7375,,,,0,0,0,0,0,0,0,0,0,Ratchet & Clank,88.0,3D Platformer,2002-11-04,2002.0,Great (80-89),1,4.584967478670572
Tiger Woods PGA Tour 2005 Original Score,11,674,,,,0,0,0,0,0,0,0,0,0,Tiger Woods PGA Tour 2003,88.0,Golf Sim,2002-10-29,2002.0,Great (80-89),1,2.4849066497880004
Hannah Montana 2 (Original Soundtrack),241456,2157958,10.0,210.4,hannah montana|pop|disney|miley cyrus|teen pop,0,0,0,0,0,0,0,0,5,Pinball FX 2,88.0,Pinball,2010-10-27,2010.0,Great (80-89),1,12.394446682391072
XCOM Legacy (Original Soundtrack),5764,68951,18.0,179.9,,0,0,0,0,0,0,0,0,0,XCOM: Enemy Within,88.0,Turn-Based Tactics,2013-11-12,2013.0,Great (80-89),1,8.65956043270316
Wario Land 4 Original Soundtrack,82,4286,,,,0,0,0,0,0,0,0,0,0,Wario Land 4,88.0,2D Platformer,2001-11-18,2001.0,Great (80-89),1,4.418840607796598
The Elder Scrolls Online: Morrowind (Original Game Soundtrack),63105,603837,14.0,230.5,soundtrack|ambient|video game music|orchestral|orchestral radio,0,1,1,1,0,0,0,0,5,The Elder Scrolls III: Morrowind - Game of the Year Edition,88.0,Western RPG,2003-10-31,2003.0,Great (80-89),1,11.052571131172039
Pokémon | Secret Quest (Original Soundtrack),33114,161107,2.0,210.0,,0,0,0,0,0,0,0,0,0,Pokemon Y,88.0,Trainer RPG,2013-10-12,2013.0,Great (80-89),1,10.40774163091908
VA-11 Hall-A (Original Soundtrack: Second Round),108607,3738024,44.0,148.2,soundtrack|video game|video game soundtrack|electronic|ambient,0,1,1,1,0,0,0,0,5,NHL 11,88.0,Hockey Sim,2010-09-07,2010.0,Great (80-89),1,11.595500348593898
Ori and the Blind Forest (Original Soundtrack),163415,3612974,32.0,166.4,soundtracks|video games|soundtrack|video game music|ori,0,0,1,0,0,0,0,0,5,Ori and the Blind Forest,88.0,Metroidvania,2015-03-11,2015.0,Great (80-89),1,12.004054375830913
